Bokföringsdatum;Valutadatum;Verifikationsnummer;Text;Belopp;Saldo
2023-03-20;2023-03-18;5484723355;RESTAURANG S/23-03-17;-482.000;2672.460
2023-03-20;2023-03-18;5484347201;COOP KONSUM /23-03-17;-170.980;3154.460
2023-03-16;2023-03-16;5484147080;OLEARYS MOS /23-03-14;-356.000;3325.440
2023-03-16;2023-03-16;5484147051;OLEARYS MOS /23-03-14;-178.000;3681.440
2023-03-16;2023-03-16;5484040712;EAT BY SODEX/23-03-14;-99.000;3859.440
2023-03-13;2023-03-11;5484055216;SL          /23-03-09;-39.000;3958.440
2023-03-13;2023-03-11;5484652233;EAT BY SODEX/23-03-09;-22.000;3997.440
2023-03-13;2023-03-11;5484652212;EAT BY SODEX/23-03-09;-99.000;4019.440
2023-03-13;2023-03-11;5484212711;RESTAURANG S/23-03-10;-403.000;4118.440
2023-03-08;2023-03-08;5484569885;COOP KONSUM /23-03-07;-408.650;4521.440
2023-03-06;2023-03-04;5484740852;RESTAURANG S/23-03-03;-219.000;4930.090
2023-03-03;2023-03-03;5484617137;SL          /23-03-01;-39.000;5149.090
2023-03-03;2023-03-03;5484420836;THE DOORS   /23-03-01;-99.000;5188.090
2023-03-03;2023-03-03;5490990789;46720388884;-4495.000;5287.090
2023-03-03;2023-03-03;5490990004;PETER HENELL;4000.000;9782.090
2023-03-02;2023-03-02;5484157487;TAXI STOCKHO/23-03-01;-90.000;5782.090
2023-03-01;2023-03-01;5490990789;46721428359;600.000;5872.090
2023-03-01;2023-03-01;5484549207;COOP KONSUM /23-02-28;-148.750;5272.090
2023-03-01;2023-03-01;5490990789;46721428359;475.000;5420.840
2023-02-28;2023-02-28;5484331145;COOP KONSUM /23-02-27;-240.220;4945.840
2023-02-27;2023-02-27;5484504373;SL          /23-02-25;-39.000;5186.060
2023-02-27;2023-02-26;5484596292;LAGAMATI    /23-02-25;-1690.000;5225.060
2023-02-27;2023-02-25;5484841928;RESTAURANG S/23-02-24;-561.000;6915.060
2023-02-27;2023-02-25;5484433713;COOP KONSUM /23-02-24;-53.900;7476.060
2023-02-27;2023-02-25;5490990004;PETER HENELL;5000.000;7529.960
2023-02-23;2023-02-23;5484029224;GRANIT 40413/23-02-22;-419.000;2529.960
2023-02-23;2023-02-23;5484520365;1101 CERVERA/23-02-22;-369.000;2948.960
2023-02-22;2023-02-22;5490990789;IKEA SVENSKA;-948.000;3317.960
2023-02-21;2023-02-21;5484699065;RESTAURANG S/23-02-19;-298.000;4265.960
2023-02-20;2023-02-18;5484276160;EAT BY SODEX/23-02-16;-22.000;4563.960
2023-02-20;2023-02-18;5484276125;EAT BY SODEX/23-02-16;-99.000;4585.960
2023-02-20;2023-02-18;5484046921;RESTAURANG S/23-02-17;-482.000;4684.960
2023-02-20;2023-02-18;5484558022;COOP KONSUM /23-02-17;-92.270;5166.960
2023-02-17;2023-02-17;5484478159;SL          /23-02-15;-78.000;5259.230
2023-02-17;2023-02-17;5484237135;THE DUBLINER/23-02-15;-262.000;5337.230
2023-02-17;2023-02-17;5484237130;THE DUBLINER/23-02-15;-84.000;5599.230
2023-02-17;2023-02-17;5484744044;ICA NARA BER/23-02-16;-117.050;5683.230
2023-02-15;2023-02-15;5490990789;46702984673;350.000;5800.280
2023-02-15;2023-02-15;5490990789;46720388884;350.000;5450.280
2023-02-13;2023-02-12;5484077883;COOP KONSUM /23-02-11;-90.400;5100.280
2023-02-13;2023-02-11;5484088147;RESTAURANG S/23-02-10;-423.000;5190.680
2023-02-09;2023-02-09;5484464164;LA GAZELLE H/23-02-08;-145.000;5613.680
2023-02-09;2023-02-09;5484059610;COOP KONSUM /23-02-08;-80.400;5758.680
2023-02-07;2023-02-07;5490990789;46705979742;750.000;5839.080
2023-02-06;2023-02-05;5484135637;THE DOORS   /23-02-03;-98.000;5089.080
2023-02-06;2023-02-05;5484135562;THE CHURCHIL/23-02-03;-196.000;5187.080
2023-02-06;2023-02-04;5484304775;RESTAURANG S/23-02-02;-115.000;5383.080
2023-02-06;2023-02-04;5490990789;46721428359;900.000;5498.080
2023-02-06;2023-02-04;5490990789;46705438947;880.000;4598.080
2023-02-01;2023-02-01;5484085623;COOP KONSUM /23-01-31;-256.320;3718.080
2023-01-31;2023-01-31;5490990004;56903307478 ;-7000.000;3974.400
2023-01-30;2023-01-29;5484721578;COOP KONSUM /23-01-28;-235.340;10974.400
2023-01-30;2023-01-28;5484343757;RESTAURANG S/23-01-27;-403.000;11209.740
2023-01-27;2023-01-27;5490990004;PETER HENELL;10000.000;11612.740
2023-01-26;2023-01-26;5484517761;PARS CAFE   /23-01-25;-216.000;1612.740
2023-01-25;2023-01-25;5484747316;INSPICE     /23-01-24;-119.000;1828.740
2023-01-25;2023-01-25;5484584710;ENARXEIS AB /23-01-24;-96.000;1947.740
2023-01-25;2023-01-25;5484497542;KALASKAFFE I/23-01-24;-40.000;2043.740
2023-01-25;2023-01-25;5484095744;COOP KONSUM /23-01-24;-118.850;2083.740
2023-01-25;2023-01-25;5484654539;THE TOWNHOUS/23-01-24;-581.900;2202.590
2023-01-25;2023-01-25;5490990789;46702622386;100.000;2784.490
2023-01-23;2023-01-21;5484606319;RESTAURANG S/23-01-20;-403.000;2684.490
2023-01-20;2023-01-20;5490990004;PETER HENELL;2000.000;3087.490
2023-01-19;2023-01-19;5484624434;COOP KONSUM /23-01-18;-45.450;1087.490
2023-01-18;2023-01-18;5484867447;COOP KONSUM /23-01-17;-229.390;1132.940
2023-01-16;2023-01-15;5484491369;COOP KONSUM /23-01-14;-63.900;1362.330
2023-01-16;2023-01-14;5484411661;EAT BY SODEX/23-01-12;-99.000;1426.230
2023-01-12;2023-01-12;5484564736;RESTAURANG S/23-01-11;-115.000;1525.230
2023-01-12;2023-01-12;5484278499;COOP KONSUM /23-01-11;-30.950;1640.230
2023-01-12;2023-01-12;5490990789;APOTEKET AB;-609.500;1671.180
2023-01-09;2023-01-09;5484402211;COOP KONSUM /23-01-08;-76.740;2280.680
2023-01-09;2023-01-07;5484866962;RESTAURANG S/23-01-06;-353.000;2357.420
2023-01-09;2023-01-06;5484072823;COOP KONSUM /23-01-05;-39.500;2710.420
2023-01-02;2023-01-02;5484646911;PIZZERIA RUN/23-01-01;-130.000;2749.920
2023-01-02;2023-01-02;5490990004;PETER HENELL;2000.000;2879.920
2023-01-02;2023-01-01;5484465007;HEMKOP MORBY/22-12-31;-479.280;879.920
2023-01-02;2022-12-31;5484715076;APOTEKSGRUPP/22-12-30;-137.890;1359.200
2023-01-02;2022-12-31;5484056324;SYSTEMBOLAGE/22-12-31;-893.200;1497.090
2023-01-02;2022-12-31;5490990789;AB STORSTOCK;-39.000;2390.290
2022-12-30;2022-12-30;5484113050;7ELEVEN ODEN/22-12-30;-21.000;2429.290
2022-12-30;2022-12-30;5490990789;AB STORSTOCK;-39.000;2450.290
2022-12-30;2022-12-30;5490990789;AB STORSTOCK;-39.000;2489.290
2022-12-29;2022-12-29;5484137820;PIZZERIA RUN/22-12-28;-120.000;2528.290
2022-12-28;2022-12-28;5484203941;OKQ8        /22-12-24;-740.140;2648.290
2022-12-27;2022-12-24;5490990004;PETER HENELL;2000.000;3388.430
2022-12-22;2022-12-22;5484065564;PANDURO HOBB/22-12-21;-234.200;1388.430
2022-12-22;2022-12-22;5484868928;OSTERQVIST D/22-12-21;-374.000;1622.630
2022-12-22;2022-12-22;5484865385;FISKELEGET I/22-12-21;-360.000;1996.630
2022-12-22;2022-12-22;5484725615;RESTAURANG S/22-12-21;-250.000;2356.630
2022-12-22;2022-12-22;5484344026;COOP KONSUM /22-12-21;-65.110;2606.630
2022-12-21;2022-12-21;5484583982;ICA NARA BER/22-12-20;-107.860;2671.740
2022-12-21;2022-12-21;5490990789;AB STORSTOCK;-39.000;2779.600
2022-12-19;2022-12-16;5490990789;AB STORSTOCK;-39.000;2818.600
2022-12-16;2022-12-16;5490990789;AB STORSTOCK;-39.000;2857.600
2022-12-16;2022-12-16;5490990789;AB STORSTOCK;-39.000;2896.600
2022-12-14;2022-12-14;5484566544;STUREHOF    /22-12-12;-116.000;2935.600
2022-12-12;2022-12-12;5490990789;AB STORSTOCK;-39.000;3051.600
2022-12-12;2022-12-10;5484739991;RESTAURANG S/22-12-09;-199.000;3090.600
2022-12-09;2022-12-09;5490990004;PETER HENELL;2000.000;3289.600
2022-12-06;2022-12-06;5490990789;AB STORSTOCK;-39.000;1289.600
2022-12-06;2022-12-06;5484370767;ICA NARA BER/22-12-05;-40.500;1328.600
2022-12-06;2022-12-06;5490990789;AB STORSTOCK;-39.000;1369.100
2022-12-05;2022-12-05;5484705554;ICA NARA BER/22-12-04;-190.930;1408.100
2022-12-05;2022-12-05;5484329647;WEBHALLEN   /22-12-04;-499.000;1599.030
2022-12-05;2022-12-04;5484270583;ALEWALDS SPO/22-12-03;-499.000;2098.030
2022-12-05;2022-12-04;5484344047;THE DOORS   /22-12-02;-98.000;2597.030
2022-12-05;2022-12-04;5484300355;LA GAZELLE H/22-12-03;-135.000;2695.030
2022-12-05;2022-12-04;5490990789;AB STORSTOCK;-39.000;2830.030
2022-12-05;2022-12-03;5490990789;AB STORSTOCK;-39.000;2869.030
2022-12-05;2022-12-03;5490990789;AB STORSTOCK;-39.000;2908.030
2022-12-02;2022-12-02;5490990789;AB STORSTOCK;-39.000;2947.030
2022-12-02;2022-12-02;5490990789;AB STORSTOCK;-39.000;2986.030
2022-12-01;2022-12-01;5484025356;APOTEKSGRUPP/22-11-30;-211.870;3025.030
2022-11-30;2022-11-30;5484532427;ICA NARA BER/22-11-29;-218.830;3236.900
2022-11-29;2022-11-29;5484448566;CAPABILITY G/22-11-28;-30.970;3455.730
2022-11-28;2022-11-27;5484267151;LEIRIA      /22-11-26;-60.180;3486.700
2022-11-28;2022-11-26;5490990789;46766344976;-500.000;3546.880
2022-11-28;2022-11-26;5490990004;PETER HENELL;3000.000;4046.880
2022-11-25;2022-11-25;5490990789;46761846680;-200.000;1046.880
2022-11-24;2022-11-24;5490990789;46707591203;-220.000;1246.880
2022-11-24;2022-11-24;5484524428;LEIRIA      /22-11-23;-119.830;1466.880
2022-11-24;2022-11-24;5484524427;LEIRIA      /22-11-23;-161.700;1586.710
2022-11-24;2022-11-24;5490990789;46707591203;-280.000;1748.410
2022-11-23;2022-11-23;5490990789;46761846680;-320.000;2028.410
2022-11-22;2022-11-22;5490990789;46761846680;-400.000;2348.410
2022-11-22;2022-11-22;5484848251;LEIRIA      /22-11-21;-182.880;2748.410
2022-11-22;2022-11-22;5484761512;ENPT1219    /22-11-20;-1501.440;2931.290
2022-11-22;2022-11-22;5490990789;46707591203;-140.000;4432.730
2022-11-21;2022-11-21;5490990789;1236693089;-150.000;4572.730
2022-11-21;2022-11-21;5484358955;TASTE ARLAND/22-11-20;-398.000;4722.730
2022-11-21;2022-11-21;5490990789;46707591203;-200.000;5120.730
2022-11-21;2022-11-19;5484264471;RESTAURANG S/22-11-18;-115.000;5320.730
2022-11-18;2022-11-18;5484739226;PIZZERIA MAE/22-11-16;-115.000;5435.730
2022-11-18;2022-11-18;5484374119;ICA NARA BER/22-11-17;-237.970;5550.730
2022-11-17;2022-11-17;5484531303;STADIUM DROT/22-11-16;-504.000;5788.700
2022-11-16;2022-11-16;5490990789;AB STORSTOCK;-39.000;6292.700
2022-11-16;2022-11-16;5490990789;AB STORSTOCK;-39.000;6331.700
2022-11-14;2022-11-13;5484857796;RESTAURANG S/22-11-12;-199.000;6370.700
2022-11-14;2022-11-12;5484611572;HAWAII POKE /22-11-11;-135.000;6569.700
2022-11-11;2022-11-11;5484704094;PIZZERIA RUN/22-11-10;-110.000;6704.700
2022-11-11;2022-11-11;5484762448;SYSTEMBOLAGE/22-11-11;-716.000;6814.700
2022-11-11;2022-11-11;5490990789;AB STORSTOCK;-39.000;7530.700
2022-11-10;2022-11-10;5484871710;EAT BY SODEX/22-11-08;-94.000;7569.700
2022-11-10;2022-11-10;5484382655;ICA NARA BER/22-11-09;-198.450;7663.700
2022-11-08;2022-11-08;5490990789;AB STORSTOCK;-39.000;7862.150
2022-11-08;2022-11-08;5490990789;AB STORSTOCK;-39.000;7901.150
2022-11-07;2022-11-06;5484809117;RESTAURANG S/22-11-05;-315.000;7940.150
2022-11-07;2022-11-06;5490990789;46707591203;-250.000;8255.150
2022-11-07;2022-11-05;5484805577;RESTAURANG S/22-11-04;-205.000;8505.150
2022-11-03;2022-11-03;5484526177;APOTEKSGRUPP/22-11-02;-134.580;8710.150
2022-11-03;2022-11-03;5484193408;COOP KONSUM /22-11-02;-248.160;8844.730
2022-10-31;2022-10-30;5484249351;BERGSHAMRA B/22-10-29;-255.000;9092.890
2022-10-31;2022-10-29;5484540488;EAT BY SODEX/22-10-27;-94.000;9347.890
2022-10-31;2022-10-29;5484092060;RESTAURANG S/22-10-28;-415.000;9441.890
2022-10-28;2022-10-28;5484277467;STRINGFELLOW/22-10-27;-152.000;9856.890
2022-10-27;2022-10-27;5484268976;EAT BY SODEX/22-10-25;-22.000;10008.890
2022-10-27;2022-10-27;5484268944;EAT BY SODEX/22-10-25;-94.000;10030.890
2022-10-27;2022-10-27;5484524744;COOP KONSUM /22-10-26;-35.880;10124.890
2022-10-27;2022-10-27;5490990789;AB STORSTOCK;-39.000;10160.770
2022-10-27;2022-10-27;5490990789;AB STORSTOCK;-39.000;10199.770
2022-10-25;2022-10-25;5490990789;AB STORSTOCK;-39.000;10238.770
2022-10-24;2022-10-24;5490990789;46736627274;750.000;10277.770
2022-10-24;2022-10-24;5490990789;46721428359;750.000;9527.770
2022-10-24;2022-10-24;5490990789;46705979742;750.000;8777.770
2022-10-24;2022-10-23;5484060573;THE DOORS   /22-10-21;-274.000;8027.770
2022-10-24;2022-10-23;5484060552;THE DOORS   /22-10-21;-98.000;8301.770
2022-10-24;2022-10-22;5484385853;EAT BY SODEX/22-10-20;-94.000;8399.770
2022-10-24;2022-10-22;5484496943;MAN IN THE M/22-10-21;-348.000;8493.770
2022-10-20;2022-10-20;5484231135;EAT BY SODEX/22-10-18;-28.000;8841.770
2022-10-20;2022-10-20;5484231112;EAT BY SODEX/22-10-18;-94.000;8869.770
2022-10-20;2022-10-20;5490990789;AB STORSTOCK;-39.000;8963.770
2022-10-18;2022-10-18;5490990789;AB STORSTOCK;-39.000;9002.770
2022-10-17;2022-10-15;5490990789;46707591203;6450.000;9041.770
2022-10-14;2022-10-14;5484033208;ICA NARA BER/22-10-13;-127.200;2591.770
2022-10-13;2022-10-13;5484228900;SYSTEMBOLAGE/22-10-13;-846.600;2718.970
2022-10-13;2022-10-13;5490990789;AB STORSTOCK;-39.000;3565.570
2022-10-12;2022-10-12;5484741749;EAT BY SODEX/22-10-10;-94.000;3604.570
2022-10-10;2022-10-10;5490990004;PETER HENELL;2000.000;3698.570
2022-10-10;2022-10-10;5490990789;AB STORSTOCK;-39.000;1698.570
2022-10-10;2022-10-09;5484545881;RESTAURANG S/22-10-08;-250.000;1737.570
2022-10-10;2022-10-08;5484087964;RESTAURANG S/22-10-07;-115.000;1987.570
2022-10-07;2022-10-07;5484552648;PIZZERIA RUN/22-10-06;-110.000;2102.570
2022-10-06;2022-10-06;5484605481;EAT BY SODEX/22-10-04;-94.000;2212.570
2022-10-04;2022-10-04;5490990789;AB STORSTOCK;-39.000;2306.570
2022-09-29;2022-09-29;5484015233;PIZZERIA GRA/22-09-28;-188.000;2345.570
2022-09-29;2022-09-29;5484717413;4250149 PRES/22-09-29;-31.000;2533.570
2022-09-28;2022-09-28;5484162617;TASTE ARLAND/22-09-27;-74.000;2564.570
2022-09-28;2022-09-28;5484266997;OLSTUGAN TUL/22-09-27;-176.000;2638.570
2022-09-28;2022-09-28;5484266995;OLSTUGAN TUL/22-09-27;-184.800;2814.570
2022-09-26;2022-09-25;5484084146;THE DOORS   /22-09-23;-96.000;2999.370
2022-09-26;2022-09-25;5484794553;RESTAURANG S/22-09-24;-355.000;3095.370
2022-09-26;2022-09-25;5484427446;COOP KONSUM /22-09-24;-30.890;3450.370
2022-09-26;2022-09-25;5490990789;46707606473;-280.000;3481.260
2022-09-26;2022-09-24;5490990789;AB STORSTOCK;-39.000;3761.260
2022-09-26;2022-09-24;5490990789;AB STORSTOCK;-39.000;3800.260
2022-09-22;2022-09-22;5484542919;EAT BY SODEX/22-09-20;-94.000;3839.260
2022-09-20;2022-09-20;5490990789;AB STORSTOCK;-39.000;3933.260
2022-09-19;2022-09-19;5490990004;PETER HENELL;3000.000;3972.260
2022-09-19;2022-09-18;5484600077;OOB ARNINGE /22-09-16;-218.000;972.260
2022-09-19;2022-09-17;5484632841;STORA COOP A/22-09-16;-353.990;1190.260
2022-09-16;2022-09-16;5484261424;SYSTEMBOLAGE/22-09-16;-700.400;1544.250
2022-09-12;2022-09-11;5484562117;COOP KONSUM /22-09-10;-64.450;2244.650
2022-09-12;2022-09-10;5490990789;JIGHEAD AB;-250.000;2309.100
2022-09-08;2022-09-08;5484124709;ICA NARA BER/22-09-07;-192.970;2559.100
2022-09-08;2022-09-08;5490990789;AB STORSTOCK;-39.000;2752.070
2022-09-07;2022-09-07;5484758506;OLEARYS MOS /22-09-05;-178.000;2791.070
2022-09-07;2022-09-07;5484758501;OLEARYS MOS /22-09-05;-178.000;2969.070
2022-09-06;2022-09-06;5484278530;WORLD FUSION/22-09-05;-58.000;3147.070
2022-09-06;2022-09-06;5484278529;WORLD FUSION/22-09-05;-179.000;3205.070
2022-09-05;2022-09-05;5490990789;AB STORSTOCK;-39.000;3384.070
2022-09-05;2022-09-04;5484368210;COOP KONSUM /22-09-03;-62.900;3423.070
2022-09-05;2022-09-03;5484873783;BELLISIMO   /22-09-02;-105.000;3485.970
2022-09-02;2022-09-02;5484469327;OLEARYS MOS /22-08-31;-89.000;3590.970
2022-09-02;2022-09-02;5490990004;PETER HENELL;3000.000;3679.970
2022-09-01;2022-09-01;5484079550;BELLISIMO   /22-08-31;-75.000;679.970
2022-09-01;2022-09-01;5484514743;EAT BY SODEX/22-08-30;-94.000;754.970
2022-08-31;2022-08-31;5484593074;COOP KONSUM /22-08-30;-193.430;848.970
2022-08-31;2022-08-31;5490990789;AB STORSTOCK;-39.000;1042.400
2022-08-31;2022-08-31;5490990789;AB STORSTOCK;-39.000;1081.400
2022-08-30;2022-08-30;5490990789;AB STORSTOCK;-39.000;1120.400
2022-08-30;2022-08-30;5490990789;AB STORSTOCK;-39.000;1159.400
2022-08-29;2022-08-29;5484714813;HOTEL AT SIX/22-08-27;-178.000;1198.400
2022-08-29;2022-08-29;5484714787;HOTEL AT SIX/22-08-27;-178.000;1376.400
2022-08-29;2022-08-29;5484714748;HOTEL AT SIX/22-08-27;-178.000;1554.400
2022-08-29;2022-08-28;5484061302;PYTTIRIAN   /22-08-27;-160.000;1732.400
2022-08-29;2022-08-28;5484044577;ANKARA KEBAB/22-08-27;-60.000;1892.400
2022-08-29;2022-08-27;5490990789;AB STORSTOCK;-39.000;1952.400
2022-08-29;2022-08-27;5490990789;AB STORSTOCK;-39.000;1991.400
2022-08-26;2022-08-26;5484532365;OKQ8        /22-08-25;-317.280;2030.400
2022-08-26;2022-08-26;5490990789;46701609908;105.000;2347.680
2022-08-26;2022-08-26;5490990789;46702622386;105.000;2242.680
2022-08-25;2022-08-25;5484440630;M/S ECKERO  /22-08-24;-1154.000;2137.680
2022-08-25;2022-08-25;5484440615;M/S ECKERO  /22-08-24;-350.000;3291.680
2022-08-25;2022-08-25;5490990789;46738674668;-280.000;3641.680
2022-08-23;2022-08-23;5484865155;OKQ8        /22-08-22;-605.410;3921.680
2022-08-23;2022-08-23;5484838337;OKQ8        /22-08-22;-29.000;4527.090
2022-08-23;2022-08-23;5484477182;M/S ROSELLA /22-08-22;-762.000;4556.090
2022-08-23;2022-08-23;5484477180;M/S ROSELLA /22-08-22;-25.000;5318.090
2022-08-23;2022-08-23;5484477179;M/S ROSELLA /22-08-22;-50.000;5343.090
2022-08-23;2022-08-23;5484477176;M/S ROSELLA /22-08-22;-108.000;5393.090
2022-08-22;2022-08-22;5484334366;BELLISIMO   /22-08-21;-120.000;5501.090
2022-08-22;2022-08-22;5490990004;PETER HENELL;4000.000;5621.090
2022-08-22;2022-08-21;5484825102;THE DOORS   /22-08-19;-96.000;1621.090
2022-08-22;2022-08-20;5484875966;EAT BY SODEX/22-08-18;-94.000;1717.090
2022-08-22;2022-08-20;5484455013;LOOPEN MARIN/22-08-19;-550.000;1811.090
2022-08-22;2022-08-20;5484860826;ICA NARA BER/22-08-19;-28.000;2361.090
2022-08-22;2022-08-20;5490990789;AB STORSTOCK;-39.000;2389.090
2022-08-22;2022-08-20;5490990789;46705438947;-180.000;2428.090
2022-08-19;2022-08-19;5490990789;AB STORSTOCK;-39.000;2608.090
2022-08-18;2022-08-18;5484502538;THE BISHOP  /22-08-17;-78.000;2647.090
2022-08-18;2022-08-18;5484490427;KUNGSBILJARD/22-08-17;-138.000;2725.090
2022-08-18;2022-08-18;5484490425;KUNGSBILJARD/22-08-17;-172.000;2863.090
2022-08-18;2022-08-18;5490990789;AB STORSTOCK;-39.000;3035.090
2022-08-18;2022-08-18;5490990789;AB STORSTOCK;-39.000;3074.090
2022-08-17;2022-08-17;5490990789;AB STORSTOCK;-39.000;3113.090
2022-08-16;2022-08-16;5484656267;ANKARA KEBAB/22-08-15;-70.000;3152.090
2022-08-15;2022-08-15;5484106553;GRANIT 40413/22-08-15;-337.000;3222.090
2022-08-15;2022-08-15;5490990789;AB STORSTOCK;-39.000;3559.090
2022-08-15;2022-08-15;5490990004;PETER HENELL;2000.000;3598.090
2022-08-15;2022-08-14;5484738839;GRANIT 40413/22-08-13;-240.000;1598.090
2022-08-15;2022-08-14;5484720709;AHLENS CITY /22-08-13;-158.000;1838.090
2022-08-15;2022-08-14;5484642235;COOP KONSUM /22-08-12;-26.500;1996.090
2022-08-15;2022-08-14;5484859838;COOP KONSUM /22-08-13;-22.000;2022.590
2022-08-15;2022-08-14;5484348491;ASIAN MARKET/22-08-13;-570.500;2044.590
2022-08-15;2022-08-13;5484782387;APOTEKSGRUPP/22-08-12;-197.890;2615.090
2022-08-15;2022-08-13;5484765114;RESTAURANG S/22-08-12;-373.000;2812.980
2022-08-15;2022-08-13;5490990789;AB STORSTOCK;-39.000;3185.980
2022-08-15;2022-08-13;5490990789;AB STORSTOCK;-39.000;3224.980
2022-08-12;2022-08-12;5484870694;BAR BURGER C/22-08-11;-119.000;3263.980
2022-08-11;2022-08-11;5490990789;AB STORSTOCK;-39.000;3382.980
2022-08-11;2022-08-11;5490990789;AB STORSTOCK;-39.000;3421.980
2022-08-10;2022-08-10;5484763949;COOP KONSUM /22-08-09;-32.950;3460.980
2022-08-08;2022-08-08;5484430593;BELLISIMO   /22-08-07;-105.000;3493.930
2022-08-08;2022-08-06;5484214144;GUNNAR OLSSO/22-08-05;-129.000;3598.930
2022-08-08;2022-08-06;5484440880;PANDA SUSHI /22-08-05;-140.000;3727.930
2022-08-08;2022-08-06;5484086461;COOP KONSUM /22-08-05;-192.230;3867.930
2022-08-05;2022-08-05;5490990789;AB STORSTOCK;-39.000;4060.160
2022-08-05;2022-08-05;5490990789;AB STORSTOCK;-39.000;4099.160
2022-08-03;2022-08-03;5484516358;BELLISIMO   /22-08-02;-75.000;4138.160
2022-08-03;2022-08-03;5490990789;1234832028;-70.000;4213.160
2022-08-02;2022-08-02;5484179928;SYSTEMBOLAGE/22-08-01;-1060.200;4283.160
2022-08-01;2022-08-01;5490990789;AB STORSTOCK;-39.000;5343.360
2022-07-29;2022-07-29;5484522468;COOP KONSUM /22-07-28;-245.740;5382.360
2022-07-29;2022-07-29;5490990789;46768847083;888.000;5628.100
2022-07-27;2022-07-27;5484066034;PIZZERIA NOB/22-07-26;-120.000;4740.100
2022-07-26;2022-07-26;5484670982;PIZZERIA NOB/22-07-25;-89.000;4860.100
2022-07-26;2022-07-26;5490990789;46704984981;50.000;4949.100
2022-07-25;2022-07-25;5490990004;PETER HENELL;3000.000;4899.100
2022-07-22;2022-07-22;5484639875;MAXI ICA STO/22-07-20;-266.950;1899.100
2022-07-22;2022-07-22;5490990789;46768847083;-130.000;2166.050
2022-07-19;2022-07-19;5484395143;QSTAR KATRIN/22-07-17;-317.620;2296.050
2022-07-19;2022-07-19;5484584141;MATPIRATEN K/22-07-18;-258.540;2613.670
2022-07-18;2022-07-17;5484226112;ICA SUPERMAR/22-07-16;-242.250;2872.210
2022-07-18;2022-07-17;5490990789;1232664761;-30.000;3114.460
2022-07-13;2022-07-13;5484231204;PIZZERIA NOB/22-07-12;-89.000;3144.460
2022-07-13;2022-07-13;5484014427;MAXI ICA STO/22-07-11;-243.360;3233.460
2022-07-12;2022-07-12;5484374034;INTERSPORT K/22-07-11;-398.000;3476.820
2022-07-11;2022-07-11;5484534480;SVE DISCSPOR/22-07-10;-1850.000;3874.820
2022-07-11;2022-07-10;5484251284;PIZZERIA NOB/22-07-09;-89.000;5724.820
2022-07-11;2022-07-09;5484848265;ICA SUPERMAR/22-07-08;-75.580;5813.820
2022-07-08;2022-07-08;5484440498;MAXI ICA STO/22-07-06;-754.020;5889.400
2022-07-06;2022-07-06;5484405215;PIZZERIA NOB/22-07-05;-109.000;6643.420
2022-07-05;2022-07-05;5484781204;BELLISIMO   /22-07-04;-135.000;6752.420
2022-07-05;2022-07-05;5490990004;PETER HENELL;5000.000;6887.420
2022-07-04;2022-07-02;5484759709;OKQ8        /22-07-01;-728.140;1887.420
2022-07-04;2022-07-02;5484759707;OKQ8        /22-07-01;-36.500;2615.560
2022-07-04;2022-07-02;5484509464;ICA NARA BER/22-07-01;-16.900;2652.060
2022-06-30;2022-06-30;5484216251;HEMKÖP MÖRBY/22-06-29;-588.130;2668.960
2022-06-29;2022-06-29;5484362652;COOP KONSUM /22-06-27;-221.800;3257.090
2022-06-29;2022-06-29;5484393628;ICA NARA BER/22-06-28;-14.900;3478.890
2022-06-29;2022-06-29;5490990004;PETER HENELL;2000.000;3493.790
2022-06-29;2022-06-29;5490990789;AB STORSTOCK;-39.000;1493.790
2022-06-28;2022-06-28;5484564052;APOTEKSGRUPP/22-06-27;-291.490;1532.790
2022-06-27;2022-06-25;5484739126;COOP KONSUM /22-06-23;-37.500;1824.280
2022-06-27;2022-06-24;5484194130;RESTAURANG S/22-06-23;-190.000;1861.780
2022-06-23;2022-06-23;5484588480;COOP KONSUM /22-06-22;-35.950;2051.780
2022-06-22;2022-06-22;5484622087;BELLISIMO   /22-06-21;-110.000;2087.730
2022-06-20;2022-06-19;5484782039;EAT BY SODEX/22-06-17;-94.000;2197.730
2022-06-20;2022-06-18;5484523945;EAT BY SODEX/22-06-16;-94.000;2291.730
2022-06-17;2022-06-17;5490990789;AB STORSTOCK;-39.000;2385.730
2022-06-17;2022-06-17;5490990789;AB STORSTOCK;-39.000;2424.730
2022-06-16;2022-06-16;5484117306;RESTAURANG S/22-06-15;-109.000;2463.730
2022-06-16;2022-06-16;5490990789;AB STORSTOCK;-39.000;2572.730
2022-06-16;2022-06-16;5490990789;AB STORSTOCK;-39.000;2611.730
2022-06-15;2022-06-15;5484044296;BELLISIMO   /22-06-14;-110.000;2650.730
2022-06-14;2022-06-14;5484788992;RESTAURANG S/22-06-13;-109.000;2760.730
2022-06-13;2022-06-13;5484710111;COOP KONSUM /22-06-12;-17.430;2869.730
2022-06-13;2022-06-12;5484639313;COOP KONSUM /22-06-10;-85.090;2887.160
2022-06-13;2022-06-12;5484528243;CAFE EKORREN/22-06-11;-264.000;2972.250
2022-06-13;2022-06-11;5484431150;EAT BY SODEX/22-06-09;-94.000;3236.250
2022-06-13;2022-06-11;5484058794;RESTAURANG S/22-06-10;-109.000;3330.250
